head,relation,tail
Paclitaxel,targets,unresectable triple-negative breast carcinoma
Paclitaxel,targets,anatomic stage iii breast cancer ajcc v8
Paclitaxel,targets,anatomic stage iv breast cancer ajcc v8
Paclitaxel,targets,TNBC
NCT05673200,tests,Pembrolizumab
Pembrolizumab,has_type,DRUG
Pembrolizumab,classified_as,BIOLOGIC
Pembrolizumab,targets,metastatic triple-negative breast carcinoma
Pembrolizumab,targets,unresectable triple-negative breast carcinoma
Pembrolizumab,targets,anatomic stage iii breast cancer ajcc v8
Pembrolizumab,targets,anatomic stage iv breast cancer ajcc v8
Pembrolizumab,targets,TNBC
NCT03542175,sponsored_by,Memorial Sloan Kettering Cancer Center
NCT03542175,has_status,ACTIVE_NOT_RECRUITING
NCT03542175,tests,Rucaparib
Rucaparib,has_type,DRUG
Rucaparib,classified_as,CHEMICAL
Rucaparib,targets,breast cancer
NCT03542175,tests,Radiotherapy
Radiotherapy,has_type,DRUG
Radiotherapy,classified_as,OTHER
Radiotherapy,targets,breast cancer
NCT06966700,sponsored_by,Merck Sharp & Dohme LLC
NCT06966700,has_status,NOT_YET_RECRUITING
NCT06966700,tests,Sacituzumab tirumotecan
Sacituzumab tirumotecan,has_type,DRUG
Sacituzumab tirumotecan,classified_as,BIOLOGIC
Sacituzumab tirumotecan,targets,breast neoplasms
Sacituzumab tirumotecan,targets,triple negative breast neoplasms
Sacituzumab tirumotecan,targets,hr low-positive/her2-negative breast neoplasms
Sacituzumab tirumotecan,targets,TNBC
NCT06966700,tests,Pembrolizumab
Pembrolizumab,has_type,DRUG
Pembrolizumab,classified_as,BIOLOGIC
Pembrolizumab,targets,breast neoplasms
Pembrolizumab,targets,triple negative breast neoplasms
Pembrolizumab,targets,hr low-positive/her2-negative breast neoplasms
Pembrolizumab,targets,TNBC
NCT06966700,tests,Rescue Medication
Rescue Medication,has_type,DRUG
Rescue Medication,classified_as,OTHER
Rescue Medication,targets,breast neoplasms
Rescue Medication,targets,triple negative breast neoplasms
Rescue Medication,targets,hr low-positive/her2-negative breast neoplasms
Rescue Medication,targets,TNBC
NCT06966700,tests,Carboplatin
Carboplatin,has_type,DRUG
Carboplatin,classified_as,CHEMICAL
Carboplatin,targets,breast neoplasms
Carboplatin,targets,triple negative breast neoplasms
Carboplatin,targets,hr low-positive/her2-negative breast neoplasms
Carboplatin,targets,TNBC
NCT06966700,tests,Paclitaxel
Paclitaxel,has_type,DRUG
Paclitaxel,classified_as,CHEMICAL
Paclitaxel,targets,breast neoplasms
Paclitaxel,targets,triple negative breast neoplasms
Paclitaxel,targets,hr low-positive/her2-negative breast neoplasms
Paclitaxel,targets,TNBC
NCT06966700,tests,Doxorubicin
Doxorubicin,has_type,DRUG
Doxorubicin,classified_as,CHEMICAL
Doxorubicin,targets,breast neoplasms
Doxorubicin,targets,triple negative breast neoplasms
Doxorubicin,targets,hr low-positive/her2-negative breast neoplasms
Doxorubicin,targets,TNBC
NCT06966700,tests,Epirubicin
Epirubicin,has_type,DRUG
Epirubicin,classified_as,OTHER
Epirubicin,targets,breast neoplasms
Epirubicin,targets,triple negative breast neoplasms
Epirubicin,targets,hr low-positive/her2-negative breast neoplasms
Epirubicin,targets,TNBC
NCT06966700,tests,Cyclophosphamide
Cyclophosphamide,has_type,DRUG
Cyclophosphamide,classified_as,CHEMICAL
Cyclophosphamide,targets,breast neoplasms
Cyclophosphamide,targets,triple negative breast neoplasms
Cyclophosphamide,targets,hr low-positive/her2-negative breast neoplasms
Cyclophosphamide,targets,TNBC
NCT06966700,tests,Capecitabine
Capecitabine,has_type,DRUG
Capecitabine,classified_as,CHEMICAL
Capecitabine,targets,breast neoplasms
Capecitabine,targets,triple negative breast neoplasms
Capecitabine,targets,hr low-positive/her2-negative breast neoplasms
Capecitabine,targets,TNBC
NCT06966700,tests,Olaparib
Olaparib,has_type,DRUG
Olaparib,classified_as,BIOLOGIC
Olaparib,targets,breast neoplasms
Olaparib,targets,triple negative breast neoplasms
Olaparib,targets,hr low-positive/her2-negative breast neoplasms
Olaparib,targets,TNBC
NCT04691375,sponsored_by,Ikena Oncology
NCT04691375,has_status,TERMINATED
NCT04691375,tests,PY314
PY314,has_type,DRUG
PY314,classified_as,OTHER
PY314,targets,renal cell carcinoma
PY314,targets,lung adenocarcinoma
PY314,targets,breast cancer
PY314,targets,advanced solid tumor
PY314,targets,ovarian cancer
PY314,targets,hormone receptor/growth factor receptor-negative breast cancer
PY314,targets,triple negative breast cancer
PY314,targets,gynecologic cancer
PY314,targets,colorectal cancer
PY314,targets,TNBC
NCT04691375,tests,Combination Therapy: PY314 + Pembrolizumab
Combination Therapy: PY314 + Pembrolizumab,has_type,DRUG
Combination Therapy: PY314 + Pembrolizumab,classified_as,BIOLOGIC
Combination Therapy: PY314 + Pembrolizumab,targets,renal cell carcinoma
Combination Therapy: PY314 + Pembrolizumab,targets,lung adenocarcinoma
Combination Therapy: PY314 + Pembrolizumab,targets,breast cancer
Combination Therapy: PY314 + Pembrolizumab,targets,advanced solid tumor
Combination Therapy: PY314 + Pembrolizumab,targets,ovarian cancer
Combination Therapy: PY314 + Pembrolizumab,targets,hormone receptor/growth factor receptor-negative breast cancer
Combination Therapy: PY314 + Pembrolizumab,targets,triple negative breast cancer
Combination Therapy: PY314 + Pembrolizumab,targets,gynecologic cancer
Combination Therapy: PY314 + Pembrolizumab,targets,colorectal cancer
Combination Therapy: PY314 + Pembrolizumab,targets,TNBC
NCT00601159,sponsored_by,Fudan University
NCT00601159,has_status,COMPLETED
NCT00601159,tests,gemcitabine and cisplatin
gemcitabine and cisplatin,has_type,DRUG
gemcitabine and cisplatin,classified_as,CHEMICAL
gemcitabine and cisplatin,targets,metastatic breast cancer
NCT02685059,sponsored_by,GBG Forschungs GmbH
NCT02685059,has_status,COMPLETED
NCT02685059,tests,MEDI4736 (Anti PD-L1)
MEDI4736 (Anti PD-L1),has_type,DRUG
MEDI4736 (Anti PD-L1),classified_as,OTHER
MEDI4736 (Anti PD-L1),targets,breast cancer
NCT02685059,tests,Placebo
Placebo,has_type,DRUG
Placebo,classified_as,OTHER
Placebo,targets,breast cancer
NCT02685059,tests,nab-Paclitaxel
nab-Paclitaxel,has_type,DRUG
nab-Paclitaxel,classified_as,CHEMICAL
nab-Paclitaxel,targets,breast cancer
NCT02685059,tests,Epirubicin
Epirubicin,has_type,DRUG
Epirubicin,classified_as,OTHER
Epirubicin,targets,breast cancer
NCT02685059,tests,Cyclophosphamide
Cyclophosphamide,has_type,DRUG
Cyclophosphamide,classified_as,CHEMICAL
Cyclophosphamide,targets,breast cancer
NCT05082259,sponsored_by,"Institute of Cancer Research, United Kingdom"
NCT05082259,has_status,RECRUITING
NCT05082259,tests,ASTX660
ASTX660,has_type,DRUG
ASTX660,classified_as,OTHER
ASTX660,targets,cervical cancer
ASTX660,targets,advanced cancer
ASTX660,targets,triple negative breast cancer
ASTX660,targets,TNBC
NCT05082259,tests,Pembrolizumab
Pembrolizumab,has_type,DRUG
Pembrolizumab,classified_as,BIOLOGIC
Pembrolizumab,targets,cervical cancer
Pembrolizumab,targets,advanced cancer
Pembrolizumab,targets,triple negative breast cancer
Pembrolizumab,targets,TNBC
NCT06492759,sponsored_by,Emory University
NCT06492759,has_status,NOT_YET_RECRUITING
NCT06492759,tests,Radiation Therapy
Radiation Therapy,has_type,DRUG
Radiation Therapy,classified_as,OTHER
Radiation Therapy,targets,metastatic triple-negative breast carcinoma
Radiation Therapy,targets,anatomic stage iv breast cancer ajcc v8
Radiation Therapy,targets,TNBC
NCT06492759,tests,Pembrolizumab
Pembrolizumab,has_type,DRUG
Pembrolizumab,classified_as,BIOLOGIC
Pembrolizumab,targets,metastatic triple-negative breast carcinoma
Pembrolizumab,targets,anatomic stage iv breast cancer ajcc v8
Pembrolizumab,targets,TNBC
NCT06492759,tests,Nab-paclitaxel
Nab-paclitaxel,has_type,DRUG
Nab-paclitaxel,classified_as,CHEMICAL
Nab-paclitaxel,targets,metastatic triple-negative breast carcinoma
Nab-paclitaxel,targets,anatomic stage iv breast cancer ajcc v8
Nab-paclitaxel,targets,TNBC
NCT06492759,tests,Paclitaxel
Paclitaxel,has_type,DRUG
Paclitaxel,classified_as,CHEMICAL
Paclitaxel,targets,metastatic triple-negative breast carcinoma
Paclitaxel,targets,anatomic stage iv breast cancer ajcc v8
Paclitaxel,targets,TNBC
NCT06492759,tests,Carboplatin
Carboplatin,has_type,DRUG
Carboplatin,classified_as,CHEMICAL
Carboplatin,targets,metastatic triple-negative breast carcinoma
Carboplatin,targets,anatomic stage iv breast cancer ajcc v8
Carboplatin,targets,TNBC
NCT06492759,tests,Gemcitabine
Gemcitabine,has_type,DRUG
Gemcitabine,classified_as,OTHER
Gemcitabine,targets,metastatic triple-negative breast carcinoma
Gemcitabine,targets,anatomic stage iv breast cancer ajcc v8
Gemcitabine,targets,TNBC
NCT06492759,tests,Biopsy
Biopsy,has_type,DRUG
Biopsy,classified_as,OTHER
Biopsy,targets,metastatic triple-negative breast carcinoma
Biopsy,targets,anatomic stage iv breast cancer ajcc v8
Biopsy,targets,TNBC
NCT06492759,tests,Computed Tomography
Computed Tomography,has_type,DRUG
Computed Tomography,classified_as,OTHER
Computed Tomography,targets,metastatic triple-negative breast carcinoma
Computed Tomography,targets,anatomic stage iv breast cancer ajcc v8
Computed Tomography,targets,TNBC
NCT06492759,tests,Bone Scan
Bone Scan,has_type,DRUG
Bone Scan,classified_as,OTHER
Bone Scan,targets,metastatic triple-negative breast carcinoma
Bone Scan,targets,anatomic stage iv breast cancer ajcc v8
Bone Scan,targets,TNBC
NCT06492759,tests,Biospecimen Collection
Biospecimen Collection,has_type,DRUG
Biospecimen Collection,classified_as,OTHER
Biospecimen Collection,targets,metastatic triple-negative breast carcinoma
Biospecimen Collection,targets,anatomic stage iv breast cancer ajcc v8
Biospecimen Collection,targets,TNBC
NCT06492759,tests,Medical Chart Review
Medical Chart Review,has_type,DRUG
Medical Chart Review,classified_as,OTHER
Medical Chart Review,targets,metastatic triple-negative breast carcinoma
Medical Chart Review,targets,anatomic stage iv breast cancer ajcc v8
Medical Chart Review,targets,TNBC
NCT06793332,sponsored_by,Fudan University
NCT06793332,has_status,RECRUITING
NCT06793332,tests,Ivonescimab Combined With TROP2 ADC
Ivonescimab Combined With TROP2 ADC,has_type,DRUG
Ivonescimab Combined With TROP2 ADC,classified_as,BIOLOGIC
Ivonescimab Combined With TROP2 ADC,targets,triple-negative breast cancer (tnbc)
Ivonescimab Combined With TROP2 ADC,targets,brain metastases
Ivonescimab Combined With TROP2 ADC,targets,TNBC
NCT01155453,sponsored_by,Novartis Pharmaceuticals
NCT01155453,has_status,COMPLETED
NCT01155453,tests,BKM120
BKM120,has_type,DRUG
BKM120,classified_as,OTHER
BKM120,targets,advanced and selected solid tumors
NCT01155453,tests,GSK1120212
GSK1120212,has_type,DRUG
GSK1120212,classified_as,OTHER
GSK1120212,targets,advanced and selected solid tumors
NCT05253053,sponsored_by,"TransThera Sciences (Nanjing), Inc."
NCT05253053,has_status,COMPLETED
NCT05253053,tests,TT-00420
TT-00420,has_type,DRUG
TT-00420,classified_as,OTHER
TT-00420,targets,gastric cancer
TT-00420,targets,biliary tract cancer
TT-00420,targets,thyroid cancer
TT-00420,targets,her2-negative breast cancer
TT-00420,targets,advanced solid tumor
TT-00420,targets,prostate cancer
TT-00420,targets,triple negative breast cancer
TT-00420,targets,bladder cancer
TT-00420,targets,small-cell lung cancer
TT-00420,targets,cholangiocarcinoma
TT-00420,targets,gallbladder cancer
TT-00420,targets,TNBC
NCT05253053,tests,Combination Product: Atezolizumab
Combination Product: Atezolizumab,has_type,DRUG
Combination Product: Atezolizumab,classified_as,BIOLOGIC
Combination Product: Atezolizumab,targets,gastric cancer
Combination Product: Atezolizumab,targets,biliary tract cancer
Combination Product: Atezolizumab,targets,thyroid cancer
Combination Product: Atezolizumab,targets,her2-negative breast cancer
Combination Product: Atezolizumab,targets,advanced solid tumor
Combination Product: Atezolizumab,targets,prostate cancer
Combination Product: Atezolizumab,targets,triple negative breast cancer
Combination Product: Atezolizumab,targets,bladder cancer
Combination Product: Atezolizumab,targets,small-cell lung cancer
Combination Product: Atezolizumab,targets,cholangiocarcinoma
Combination Product: Atezolizumab,targets,gallbladder cancer
Combination Product: Atezolizumab,targets,TNBC
NCT05253053,tests,Combination Product: Nab-Paclitaxel
Combination Product: Nab-Paclitaxel,has_type,DRUG
Combination Product: Nab-Paclitaxel,classified_as,CHEMICAL
Combination Product: Nab-Paclitaxel,targets,gastric cancer
Combination Product: Nab-Paclitaxel,targets,biliary tract cancer
Combination Product: Nab-Paclitaxel,targets,thyroid cancer
Combination Product: Nab-Paclitaxel,targets,her2-negative breast cancer
Combination Product: Nab-Paclitaxel,targets,advanced solid tumor
Combination Product: Nab-Paclitaxel,targets,prostate cancer
Combination Product: Nab-Paclitaxel,targets,triple negative breast cancer
Combination Product: Nab-Paclitaxel,targets,bladder cancer
Combination Product: Nab-Paclitaxel,targets,small-cell lung cancer
Combination Product: Nab-Paclitaxel,targets,cholangiocarcinoma
Combination Product: Nab-Paclitaxel,targets,gallbladder cancer
Combination Product: Nab-Paclitaxel,targets,TNBC
NCT01111175,sponsored_by,US Oncology Research
NCT01111175,has_status,COMPLETED
NCT04836156,sponsored_by,Peking University People's Hospital
NCT04836156,has_status,RECRUITING
NCT04836156,tests,neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for triple negative breast cancer
neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for triple negative breast cancer,has_type,DRUG
neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for triple negative breast cancer,classified_as,OTHER
neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for triple negative breast cancer,targets,her2-negative early breast cancer
NCT04836156,tests,neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for luminal like breast cancer
neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for luminal like breast cancer,has_type,DRUG
neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for luminal like breast cancer,classified_as,OTHER
neoadjuvant chemotherapy upon in vitro PTC drug sensitivity screening for luminal like breast cancer,targets,her2-negative early breast cancer
NCT06955156,sponsored_by,QIAO LI
NCT06955156,has_status,RECRUITING
NCT06955156,tests,Trilaciclib
Trilaciclib,has_type,DRUG
Trilaciclib,classified_as,CHEMICAL
Trilaciclib,targets,triple negative breast cancer
Trilaciclib,targets,TNBC
NCT04913571,sponsored_by,Fudan University
NCT04913571,has_status,UNKNOWN
NCT04913571,tests,Eribulin
Eribulin,has_type,DRUG
Eribulin,classified_as,CHEMICAL
Eribulin,targets,triple negative breast cancer
Eribulin,targets,TNBC
NCT04913571,tests,Tislelizumab
Tislelizumab,has_type,DRUG
Tislelizumab,classified_as,BIOLOGIC
Tislelizumab,targets,triple negative breast cancer
Tislelizumab,targets,TNBC
NCT04771871,sponsored_by,"University College Hospital, Ibadan"
NCT04771871,has_status,UNKNOWN
NCT04771871,tests,Epirubicin
Epirubicin,has_type,DRUG
Epirubicin,classified_as,OTHER
Epirubicin,targets,triple negative breast cancer
Epirubicin,targets,TNBC
NCT04771871,tests,Cyclophosphamide
Cyclophosphamide,has_type,DRUG
Cyclophosphamide,classified_as,CHEMICAL
Cyclophosphamide,targets,triple negative breast cancer
Cyclophosphamide,targets,TNBC
NCT04771871,tests,Paclitaxel
Paclitaxel,has_type,DRUG
Paclitaxel,classified_as,CHEMICAL
Paclitaxel,targets,triple negative breast cancer
Paclitaxel,targets,TNBC
NCT04771871,tests,Carboplatin
Carboplatin,has_type,DRUG
Carboplatin,classified_as,CHEMICAL
Carboplatin,targets,triple negative breast cancer
Carboplatin,targets,TNBC
NCT06894771,sponsored_by,Merck Sharp & Dohme LLC
NCT06894771,has_status,RECRUITING
NCT06894771,tests,MK-4700
MK-4700,has_type,DRUG
MK-4700,classified_as,OTHER
MK-4700,targets,malignant neoplasm
NCT06894771,tests,Pembrolizumab
Pembrolizumab,has_type,DRUG
Pembrolizumab,classified_as,BIOLOGIC
Pembrolizumab,targets,malignant neoplasm
NCT03519178,sponsored_by,Pfizer
NCT03519178,has_status,TERMINATED
NCT03519178,tests,PF-06873600
PF-06873600,has_type,DRUG
PF-06873600,classified_as,OTHER
PF-06873600,targets,"hr+ her2- metastatic breast cancer, ovarian cancer, fallopian tube cancer, primary peritoneal cancer, triple negative breast cancer, male breast cancer"
PF-06873600,targets,TNBC
NCT03519178,tests,Endocrine Therapy 1
Endocrine Therapy 1,has_type,DRUG
Endocrine Therapy 1,classified_as,OTHER
Endocrine Therapy 1,targets,"hr+ her2- metastatic breast cancer, ovarian cancer, fallopian tube cancer, primary peritoneal cancer, triple negative breast cancer, male breast cancer"
Endocrine Therapy 1,targets,TNBC
NCT03519178,tests,Endocrine Therapy 2
Endocrine Therapy 2,has_type,DRUG
Endocrine Therapy 2,classified_as,OTHER
Endocrine Therapy 2,targets,"hr+ her2- metastatic breast cancer, ovarian cancer, fallopian tube cancer, primary peritoneal cancer, triple negative breast cancer, male breast cancer"
Endocrine Therapy 2,targets,TNBC
NCT03740893,sponsored_by,"Institute of Cancer Research, United Kingdom"
NCT03740893,has_status,RECRUITING
NCT03740893,tests,AZD6738
AZD6738,has_type,DRUG
AZD6738,classified_as,OTHER
AZD6738,targets,breast neoplasm
NCT03740893,tests,Olaparib
Olaparib,has_type,DRUG
Olaparib,classified_as,BIOLOGIC
Olaparib,targets,breast neoplasm
NCT03740893,tests,Durvalumab
Durvalumab,has_type,DRUG
Durvalumab,classified_as,BIOLOGIC
Durvalumab,targets,breast neoplasm
NCT02014337,sponsored_by,Corcept Therapeutics
NCT02014337,has_status,COMPLETED
NCT02014337,tests,Mifepristone and Eribulin in combination
Mifepristone and Eribulin in combination,has_type,DRUG
Mifepristone and Eribulin in combination,classified_as,CHEMICAL
Mifepristone and Eribulin in combination,targets,non-small cell lung cancer
Mifepristone and Eribulin in combination,targets,breast cancer
Mifepristone and Eribulin in combination,targets,"carcinoma, transitional cell"
Mifepristone and Eribulin in combination,targets,prostate cancer
Mifepristone and Eribulin in combination,targets,sarcoma
Mifepristone and Eribulin in combination,targets,ovarian epithelial cancer recurrent
Mifepristone and Eribulin in combination,targets,prostatic neoplasms
NCT06959537,sponsored_by,M.D. Anderson Cancer Center
NCT06959537,has_status,NOT_YET_RECRUITING
NCT06959537,tests,Cyclophosphamide
Cyclophosphamide,has_type,DRUG
Cyclophosphamide,classified_as,CHEMICAL
Cyclophosphamide,targets,breast cancer
NCT06959537,tests,Axatilimab (SNDX-6352)
Axatilimab (SNDX-6352),has_type,DRUG
Axatilimab (SNDX-6352),classified_as,BIOLOGIC
Axatilimab (SNDX-6352),targets,breast cancer
NCT06959537,tests,Retifanlimab
Retifanlimab,has_type,DRUG
Retifanlimab,classified_as,BIOLOGIC
Retifanlimab,targets,breast cancer
NCT04609215,sponsored_by,Henrik Ditzel
NCT04609215,has_status,UNKNOWN
NCT04609215,tests,ALECSAT
ALECSAT,has_type,DRUG
ALECSAT,classified_as,OTHER
ALECSAT,targets,breast cancer
ALECSAT,targets,metastatic breast cancer
